Price,Close
Ticker,NFLX
Date,
2018-01-02,20.10700035095215
2018-01-03,20.5049991607666
2018-01-04,20.562999725341797
2018-01-05,20.999000549316406
2018-01-08,21.204999923706055
2018-01-09,20.930999755859375
2018-01-10,21.25200080871582
2018-01-11,21.724000930786133
2018-01-12,22.12299919128418
2018-01-16,22.152999877929688
2018-01-17,21.75
2018-01-18,22.033000946044922
2018-01-19,22.04599952697754
2018-01-22,22.757999420166016
2018-01-23,25.02899932861328
2018-01-24,26.1299991607666
2018-01-25,26.969999313354492
2018-01-26,27.459999084472656
2018-01-29,28.458999633789062
2018-01-30,27.8799991607666
2018-01-31,27.030000686645508
2018-02-01,26.506999969482422
2018-02-02,26.743000030517578
2018-02-05,25.426000595092773
2018-02-06,26.57200050354004
2018-02-07,26.45599937438965
2018-02-08,25.010000228881836
2018-02-09,24.94700050354004
2018-02-12,25.795000076293945
2018-02-13,25.82699966430664
2018-02-14,26.600000381469727
2018-02-15,28.027000427246094
2018-02-16,27.851999282836914
2018-02-20,27.854999542236328
2018-02-21,28.104000091552734
2018-02-22,27.81399917602539
2018-02-23,28.593000411987305
2018-02-26,29.416000366210938
2018-02-27,29.06100082397461
2018-02-28,29.13800048828125
2018-03-01,29.038999557495117
2018-03-02,30.104999542236328
2018-03-05,31.5
2018-03-06,32.52199935913086
2018-03-07,32.11600112915039
2018-03-08,31.700000762939453
2018-03-09,33.14400100708008
2018-03-12,32.130001068115234
2018-03-13,31.58799934387207
2018-03-14,32.154998779296875
2018-03-15,32.10900115966797
2018-03-16,31.844999313354492
2018-03-19,31.347999572753906
2018-03-20,31.75
2018-03-21,31.648000717163086
2018-03-22,30.670000076293945
2018-03-23,30.0939998626709
2018-03-26,32.03499984741211
2018-03-27,30.069000244140625
2018-03-28,28.57699966430664
2018-03-29,29.53499984741211
2018-04-02,28.02899932861328
2018-04-03,28.367000579833984
2018-04-04,28.893999099731445
2018-04-05,29.39699935913086
2018-04-06,28.885000228881836
2018-04-09,28.993000030517578
2018-04-10,29.80699920654297
2018-04-11,30.367000579833984
2018-04-12,30.924999237060547
2018-04-13,31.165000915527344
2018-04-16,30.777999877929688
2018-04-17,33.60599899291992
2018-04-18,33.45199966430664
2018-04-19,33.27000045776367
2018-04-20,32.777000427246094
2018-04-23,31.868999481201172
2018-04-24,30.70199966430664
2018-04-25,30.576000213623047
2018-04-26,31.398000717163086
2018-04-27,31.176000595092773
2018-04-30,31.246000289916992
2018-05-01,31.329999923706055
2018-05-02,31.336000442504883
2018-05-03,31.16900062561035
2018-05-04,32.00899887084961
2018-05-07,32.625999450683594
2018-05-08,32.68899917602539
2018-05-09,33.029998779296875
2018-05-10,32.959999084472656
2018-05-11,32.645999908447266
2018-05-14,32.85300064086914
2018-05-15,32.612998962402344
2018-05-16,32.819000244140625
2018-05-17,32.52199935913086
2018-05-18,32.417999267578125
2018-05-21,33.18199920654297
2018-05-22,33.1619987487793
2018-05-23,34.47200012207031
2018-05-24,34.92900085449219
2018-05-25,35.12900161743164
2018-05-29,34.972999572753906
2018-05-30,35.354000091552734
2018-05-31,35.15999984741211
2018-06-01,35.99300003051758
2018-06-04,36.180999755859375
2018-06-05,36.58000183105469
2018-06-06,36.744998931884766
2018-06-07,36.13999938964844
2018-06-08,36.05699920654297
2018-06-11,36.14500045776367
2018-06-12,36.382999420166016
2018-06-13,37.99300003051758
2018-06-14,39.2869987487793
2018-06-15,39.198001861572266
2018-06-18,39.040000915527344
2018-06-19,40.49800109863281
2018-06-20,41.67599868774414
2018-06-21,41.54399871826172
2018-06-22,41.10900115966797
2018-06-25,38.448001861572266
2018-06-26,39.93899917602539
2018-06-27,39.03900146484375
2018-06-28,39.54199981689453
2018-06-29,39.143001556396484
2018-07-02,39.81800079345703
2018-07-03,39.051998138427734
2018-07-05,39.8390007019043
2018-07-06,40.82500076293945
2018-07-09,41.89699935913086
2018-07-10,41.5629997253418
2018-07-11,41.8650016784668
2018-07-12,41.349998474121094
2018-07-13,39.58000183105469
2018-07-16,40.04800033569336
2018-07-17,37.948001861572266
2018-07-18,37.51300048828125
2018-07-19,36.42300033569336
2018-07-20,36.10499954223633
2018-07-23,36.26599884033203
2018-07-24,35.731998443603516
2018-07-25,36.2869987487793
2018-07-26,36.308998107910156
2018-07-27,35.520999908447266
2018-07-30,33.49599838256836
2018-07-31,33.744998931884766
2018-08-01,33.8380012512207
2018-08-02,34.45000076293945
2018-08-03,34.308998107910156
2018-08-06,35.09199905395508
2018-08-07,35.18299865722656
2018-08-08,34.76100158691406
2018-08-09,34.93600082397461
2018-08-10,34.58700180053711
2018-08-13,34.13100051879883
2018-08-14,33.749000549316406
2018-08-15,32.63999938964844
2018-08-16,32.24399948120117
2018-08-17,31.67799949645996
2018-08-20,32.77299880981445
2018-08-21,33.801998138427734
2018-08-22,34.444000244140625
2018-08-23,33.91699981689453
2018-08-24,35.88199996948242
2018-08-27,36.45800018310547
2018-08-28,36.8489990234375
2018-08-29,36.80400085449219
2018-08-30,37.097999572753906
2018-08-31,36.768001556396484
2018-09-04,36.36000061035156
2018-09-05,34.11800003051758
2018-09-06,34.645999908447266
2018-09-07,34.86800003051758
2018-09-10,34.840999603271484
2018-09-11,35.59299850463867
2018-09-12,36.994998931884766
2018-09-13,36.814998626708984
2018-09-14,36.45600128173828
2018-09-17,35.03499984741211
2018-09-18,36.76499938964844
2018-09-19,36.69599914550781
2018-09-20,36.5359992980957
2018-09-21,36.11899948120117
2018-09-24,36.96099853515625
2018-09-25,36.94300079345703
2018-09-26,37.78799819946289
2018-09-27,38.07099914550781
2018-09-28,37.41299819946289
2018-10-01,38.143001556396484
2018-10-02,37.7140007019043
2018-10-03,37.70500183105469
2018-10-04,36.3650016784668
2018-10-05,35.1349983215332
2018-10-08,34.90999984741211
2018-10-09,35.57099914550781
2018-10-10,32.5890007019043
2018-10-11,32.11000061035156
2018-10-12,33.95600128173828
2018-10-15,33.3129997253418
2018-10-16,34.63999938964844
2018-10-17,36.470001220703125
2018-10-18,34.67100143432617
2018-10-19,33.266998291015625
2018-10-22,32.95399856567383
2018-10-23,33.316001892089844
2018-10-24,30.183000564575195
2018-10-25,31.28700065612793
2018-10-26,29.982999801635742
2018-10-29,28.483999252319336
2018-10-30,28.58099937438965
2018-10-31,30.17799949645996
2018-11-01,31.738000869750977
2018-11-02,30.90999984741211
2018-11-05,31.54400062561035
2018-11-06,31.083999633789062
2018-11-07,32.75
2018-11-08,31.79199981689453
2018-11-09,30.347000122070312
2018-11-12,29.406999588012695
2018-11-13,29.440000534057617
2018-11-14,28.67300033569336
2018-11-15,29.006000518798828
2018-11-16,28.621000289916992
2018-11-19,27.059999465942383
2018-11-20,26.697999954223633
2018-11-21,26.21299934387207
2018-11-23,25.881999969482422
2018-11-26,26.14299964904785
2018-11-27,26.663000106811523
2018-11-28,28.264999389648438
2018-11-29,28.875
2018-11-30,28.613000869750977
2018-12-03,29.030000686645508
2018-12-04,27.533000946044922
2018-12-06,28.288000106811523
2018-12-07,26.513999938964844
2018-12-10,26.969999313354492
2018-12-11,26.531999588012695
2018-12-12,27.488000869750977
2018-12-13,27.601999282836914
2018-12-14,26.68400001525879
2018-12-17,26.280000686645508
2018-12-18,27.0939998626709
2018-12-19,26.677000045776367
2018-12-20,26.058000564575195
2018-12-21,24.638999938964844
2018-12-24,23.38800048828125
2018-12-26,25.367000579833984
2018-12-27,25.55699920654297
2018-12-28,25.607999801635742
2018-12-31,26.766000747680664
2019-01-02,26.766000747680664
2019-01-03,27.1200008392334
2019-01-04,29.756999969482422
2019-01-07,31.534000396728516
2019-01-08,32.027000427246094
2019-01-09,31.996000289916992
2019-01-10,32.465999603271484
2019-01-11,33.75899887084961
2019-01-14,33.29399871826172
2019-01-15,35.4640007019043
2019-01-16,35.138999938964844
2019-01-17,35.319000244140625
2019-01-18,33.90999984741211
2019-01-22,32.51599884033203
2019-01-23,32.19900131225586
2019-01-24,32.66699981689453
2019-01-25,33.80500030517578
2019-01-28,33.566001892089844
2019-01-29,32.88999938964844
2019-01-30,34.066001892089844
2019-01-31,33.95000076293945
2019-02-01,33.98500061035156
2019-02-04,35.13399887084961
2019-02-05,35.58100128173828
2019-02-06,35.21900177001953
2019-02-07,34.47100067138672
2019-02-08,34.75699996948242
2019-02-11,34.573001861572266
2019-02-12,35.99700164794922
2019-02-13,35.176998138427734
2019-02-14,35.90700149536133
2019-02-15,35.6870002746582
2019-02-19,36.19200134277344
2019-02-20,35.99100112915039
2019-02-21,35.696998596191406
2019-02-22,36.301998138427734
2019-02-25,36.39099884033203
2019-02-26,36.49700164794922
2019-02-27,36.2869987487793
2019-02-28,35.810001373291016
2019-03-01,35.731998443603516
2019-03-04,35.104000091552734
2019-03-05,35.43000030517578
2019-03-06,35.96099853515625
2019-03-07,35.2599983215332
2019-03-08,34.959999084472656
2019-03-11,35.88600158691406
2019-03-12,35.62699890136719
2019-03-13,36.12099838256836
2019-03-14,35.88199996948242
2019-03-15,36.145999908447266
2019-03-18,36.34400177001953
2019-03-19,35.87799835205078
2019-03-20,37.52199935913086
2019-03-21,37.7869987487793
2019-03-22,36.10100173950195
2019-03-25,36.62300109863281
2019-03-26,35.99700164794922
2019-03-27,35.33700180053711
2019-03-28,35.46099853515625
2019-03-29,35.65599822998047
2019-04-01,36.69599914550781
2019-04-02,36.77199935913086
2019-04-03,36.974998474121094
2019-04-04,36.78799819946289
2019-04-05,36.54899978637695
2019-04-08,36.14099884033203
2019-04-09,36.47100067138672
2019-04-10,36.391998291015625
2019-04-11,36.76499938964844
2019-04-12,35.11399841308594
2019-04-15,34.887001037597656
2019-04-16,35.94599914550781
2019-04-17,35.4739990234375
2019-04-18,36.03499984741211
2019-04-22,37.73400115966797
2019-04-23,38.18899917602539
2019-04-24,37.42300033569336
2019-04-25,36.83300018310547
2019-04-26,37.48500061035156
2019-04-29,37.18299865722656
2019-04-30,37.05400085449219
2019-05-01,37.88100051879883
2019-05-02,37.90599822998047
2019-05-03,38.50299835205078
2019-05-06,37.867000579833984
2019-05-07,37.04600143432617
2019-05-08,36.4370002746582
2019-05-09,36.275001525878906
2019-05-10,36.104000091552734
2019-05-13,34.5260009765625
2019-05-14,34.56100082397461
2019-05-15,35.499000549316406
2019-05-16,35.930999755859375
2019-05-17,35.44499969482422
2019-05-20,34.81100082397461
2019-05-21,35.426998138427734
2019-05-22,35.972999572753906
2019-05-23,35.22100067138672
2019-05-24,35.43899917602539
2019-05-28,35.50600051879883
2019-05-29,34.91899871826172
2019-05-30,35.185001373291016
2019-05-31,34.327999114990234
2019-06-03,33.66299819946289
2019-06-04,35.34000015258789
2019-06-05,35.573001861572266
2019-06-06,35.7130012512207
2019-06-07,36.08700180053711
2019-06-10,35.20100021362305
2019-06-11,35.12699890136719
2019-06-12,34.555999755859375
2019-06-13,34.34299850463867
2019-06-14,33.972999572753906
2019-06-17,35.0620002746582
2019-06-18,35.71200180053711
2019-06-19,36.35200119018555
2019-06-20,36.520999908447266
2019-06-21,36.92100143432617
2019-06-24,37.104000091552734
2019-06-25,36.029998779296875
2019-06-26,36.220001220703125
2019-06-27,37.00199890136719
2019-06-28,36.731998443603516
2019-07-01,37.459999084472656
2019-07-02,37.542999267578125
2019-07-03,38.172000885009766
2019-07-05,38.05500030517578
2019-07-08,37.61600112915039
2019-07-09,37.99300003051758
2019-07-10,38.099998474121094
2019-07-11,37.95000076293945
2019-07-12,37.32500076293945
2019-07-15,36.65999984741211
2019-07-16,36.5989990234375
2019-07-17,36.24399948120117
2019-07-18,32.520999908447266
2019-07-19,31.510000228881836
2019-07-22,31.062000274658203
2019-07-23,30.729999542236328
2019-07-24,31.79400062561035
2019-07-25,32.645999908447266
2019-07-26,33.577999114990234
2019-07-29,33.27000045776367
2019-07-30,32.59299850463867
2019-07-31,32.29899978637695
2019-08-01,31.950000762939453
2019-08-02,31.882999420166016
2019-08-05,30.76300048828125
2019-08-06,31.010000228881836
2019-08-07,30.429000854492188
2019-08-08,31.59000015258789
2019-08-09,30.89299964904785
2019-08-12,31.08300018310547
2019-08-13,31.22800064086914
2019-08-14,29.910999298095703
2019-08-15,29.576000213623047
2019-08-16,30.280000686645508
2019-08-19,30.937999725341797
2019-08-20,29.89900016784668
2019-08-21,29.7810001373291
2019-08-22,29.69300079345703
2019-08-23,29.143999099731445
2019-08-26,29.49799919128418
2019-08-27,29.10300064086914
2019-08-28,29.177000045776367
2019-08-29,29.67799949645996
2019-08-30,29.375
2019-09-03,28.929000854492188
2019-09-04,29.152000427246094
2019-09-05,29.325000762939453
2019-09-06,29.017000198364258
2019-09-09,29.43400001525879
2019-09-10,28.798999786376953
2019-09-11,28.82699966430664
2019-09-12,28.88599967956543
2019-09-13,29.415000915527344
2019-09-16,29.429000854492188
2019-09-17,29.860000610351562
2019-09-18,29.1560001373291
2019-09-19,28.65999984741211
2019-09-20,27.075000762939453
2019-09-23,26.591999053955078
2019-09-24,25.458999633789062
2019-09-25,26.475000381469727
2019-09-26,26.33099937438965
2019-09-27,26.308000564575195
2019-09-30,26.761999130249023
2019-10-01,26.95800018310547
2019-10-02,26.80299949645996
2019-10-03,26.815000534057617
2019-10-04,27.27899932861328
2019-10-07,27.445999145507812
2019-10-08,27.07200050354004
2019-10-09,26.753000259399414
2019-10-10,28.04800033569336
2019-10-11,28.292999267578125
2019-10-14,28.55299949645996
2019-10-15,28.424999237060547
2019-10-16,28.628000259399414
2019-10-17,29.334999084472656
2019-10-18,27.530000686645508
2019-10-21,27.80500030517578
2019-10-22,26.66900062561035
2019-10-23,27.12700080871582
2019-10-24,27.149999618530273
2019-10-25,27.68199920654297
2019-10-28,28.18600082397461
2019-10-29,28.121000289916992
2019-10-30,29.145000457763672
2019-10-31,28.740999221801758
2019-11-01,28.680999755859375
2019-11-04,29.285999298095703
2019-11-05,28.80299949645996
2019-11-06,28.858999252319336
2019-11-07,28.957000732421875
2019-11-08,29.156999588012695
2019-11-11,29.417999267578125
2019-11-12,29.201000213623047
2019-11-13,28.31100082397461
2019-11-14,28.961999893188477
2019-11-15,29.503000259399414
2019-11-18,30.256999969482422
2019-11-19,30.260000228881836
2019-11-20,30.516000747680664
2019-11-21,31.16900062561035
2019-11-22,31.04800033569336
2019-11-25,31.55500030517578
2019-11-26,31.249000549316406
2019-11-27,31.593000411987305
2019-11-29,31.465999603271484
2019-12-02,30.999000549316406
2019-12-03,30.615999221801758
2019-12-04,30.43199920654297
2019-12-05,30.285999298095703
