Price,Close
Ticker,WIPRO.NS
Date,
2018-01-01,108.32608032226562
2018-01-02,109.06182861328125
2018-01-03,106.0675048828125
2018-01-04,106.64926147460938
2018-01-05,105.93061828613281
2018-01-08,106.47816467285156
2018-01-09,108.54851531982422
2018-01-10,111.79950714111328
2018-01-11,109.88313293457031
2018-01-12,109.0960464477539
2018-01-15,107.79566192626953
2018-01-16,113.59610748291016
2018-01-17,111.45729064941406
2018-01-18,111.33753204345703
2018-01-19,112.56947326660156
2018-01-22,110.0371322631836
2018-01-23,107.88121795654297
2018-01-24,107.43634033203125
2018-01-25,106.75192260742188
2018-01-29,106.47816467285156
2018-01-30,105.1606674194336
2018-01-31,104.61134338378906
2018-02-01,103.25520324707031
2018-02-02,103.2037124633789
2018-02-05,102.56856536865234
2018-02-06,101.16090393066406
2018-02-07,99.34130096435547
2018-02-08,99.49578094482422
2018-02-09,97.84783172607422
2018-02-12,99.2039566040039
2018-02-14,100.74893188476562
2018-02-15,100.42277526855469
2018-02-16,99.90779113769531
2018-02-19,99.54727935791016
2018-02-20,100.0622787475586
2018-02-21,100.31977081298828
2018-02-22,100.47425842285156
2018-02-23,101.28109741210938
2018-02-26,100.11376953125
2018-02-27,100.16527557373047
2018-02-28,100.5257568359375
2018-03-01,100.42277526855469
2018-03-05,99.89061737060547
2018-03-06,98.51731872558594
2018-03-07,97.9679946899414
2018-03-08,97.91649627685547
2018-03-09,97.86499786376953
2018-03-12,99.8047866821289
2018-03-13,101.83039855957031
2018-03-14,100.88626861572266
2018-03-15,100.73177337646484
2018-03-16,101.53857421875
2018-03-19,99.10096740722656
2018-03-20,100.80043029785156
2018-03-21,101.36691284179688
2018-03-22,99.03229522705078
2018-03-23,97.72766876220703
2018-03-26,94.07125091552734
2018-03-27,94.08840942382812
2018-03-28,96.52601623535156
2018-04-02,99.44429016113281
2018-04-03,97.47016143798828
2018-04-04,96.68051147460938
2018-04-05,98.27698516845703
2018-04-06,97.48734283447266
2018-04-09,97.86499786376953
2018-04-10,98.1911392211914
2018-04-11,98.08815002441406
2018-04-12,98.48297882080078
2018-04-13,100.98925018310547
2018-04-16,99.53013610839844
2018-04-17,97.76200103759766
2018-04-18,100.47425842285156
2018-04-19,100.40560150146484
2018-04-20,102.32821655273438
2018-04-23,102.08789825439453
2018-04-24,98.51731872558594
2018-04-25,98.58597564697266
2018-04-26,96.59468078613281
2018-04-27,94.80939483642578
2018-04-30,95.70203399658203
2018-05-02,94.60340881347656
2018-05-03,93.19577026367188
2018-05-04,92.6635971069336
2018-05-07,94.32875061035156
2018-05-08,93.64208221435547
2018-05-09,92.78377532958984
